Date,Time,X,Y   S,peed  Te,mperature,Diameter,EnergyA,EnergyB
12/6/2021,08:39.5,-17.07,32.75,169,3176,20,856651.8,819604.2
12/6/2021,08:39.5,-17.07,32.75,216,3369,24,1760868,1550596.2
12/6/2021,08:39.5,-17.07,32.75,196,3677,14,928667.2,756490.9
12/6/2021,08:39.5,-17.07,32.75,184,3780,15,1215804.9,944913
12/6/2021,08:39.5,-17.07,32.75,142,2727,34,1104893.2,1277916.5
12/6/2021,08:39.6,-17.07,32.75,157,2405,23,259255.9,335827.6
12/6/2021,08:39.6,-17.07,32.75,152,3320,39,4046305.3,3759042.7
12/6/2021,08:39.6,-17.07,32.75,173,3414,30,2709184.6,2406079.6
12/6/2021,08:39.6,-17.07,32.75,137,3093,21,851585.5,864856.1
12/6/2021,08:39.7,-17.07,32.75,173,3187,32,2376684,2211672.3
12/6/2021,08:39.7,-17.07,32.75,173,3294,24,1459384.5,1366110.9
12/6/2021,08:39.7,-17.07,32.75,166,3302,22,1417142,1225196.3
12/6/2021,08:39.7,-17.07,32.75,173,3085,19,722714.4,702719.1
12/6/2021,08:39.8,-17.07,32.75,163,3126,22,1021428.4,959921.3
12/6/2021,08:39.8,-17.07,32.75,144,3704,14,895272.5,689150.9
12/6/2021,08:39.8,-17.07,32.75,196,3382,19,1085904.8,915988.5
12/6/2021,08:39.9,-17.07,32.75,192,3202,28,1708677.3,1670005.3
12/6/2021,08:39.9,-17.07,32.75,222,3038,26,1208647.1,1200196.9
12/6/2021,08:39.9,-17.07,32.75,160,3411,28,2313354.8,2084031.4
12/6/2021,08:39.9,-17.07,32.75,206,3376,15,723546,606933.2
12/6/2021,08:40.0,-17.07,32.75,157,3493,18,1161246.7,962601.2
12/6/2021,08:40.3,-17.07,32.75,154,3448,16,862656.6,770432.1
12/6/2021,08:40.5,-17.07,32.75,254,2529,23,352445.7,413936.7
12/6/2021,08:40.5,-17.07,32.75,149,3265,21,1152219.9,1056421.6
12/6/2021,08:40.5,-17.07,32.75,92,3290,18,854339.7,779023.6
12/6/2021,08:40.1,-17.07,32.75,216,3821,17,1636328.4,1257563.6
12/6/2021,08:40.2,-17.07,32.75,157,3598,11,483128.2,432562.7
12/6/2021,08:40.2,-17.07,32.75,163,3026,44,3410818.3,3408136.2
12/6/2021,08:40.2,-17.07,32.75,166,3435,21,1515658.4,1282520
12/6/2021,08:40.3,-17.07,32.75,109,3684,20,1584532.3,1396280.2
12/6/2021,08:40.3,-17.07,32.75,163,3186,43,4289065.9,3999808.5
12/6/2021,08:40.3,-17.07,32.75,104,3454,17,905153.9,839865.2
12/6/2021,08:40.3,-17.07,32.75,227,3461,14,726856.8,598961.8
12/6/2021,08:40.3,-17.07,32.75,180,3175,17,674853.9,607082.6
12/6/2021,08:40.4,-17.07,32.75,163,3493,17,952851.9,865851.5
12/6/2021,08:40.4,-17.07,32.75,152,3182,34,2661962.2,2479143.1
12/6/2021,08:40.4,-17.07,32.75,234,3607,22,2064558.1,1622325.1
12/6/2021,08:40.5,-17.07,32.75,166,3333,25,1741422.1,1520587.1
12/6/2021,08:40.5,-17.07,32.75,180,3382,16,793772.5,677655
12/6/2021,08:40.5,-17.07,32.75,154,3072,42,3272161.3,3182758.4
12/6/2021,08:40.5,-17.07,32.75,142,3123,49,4803578.6,4640258.8
12/6/2021,08:40.6,-17.07,32.75,234,2922,13,276486.5,269227.3
12/6/2021,08:40.6,-17.07,32.75,180,3106,41,3371855.4,3181767.6
12/6/2021,08:40.6,-17.07,32.75,169,3111,18,620910.7,599124.7
12/6/2021,08:40.6,-17.07,32.75,142,3198,43,4207494.6,3900694.3
12/6/2021,08:40.6,-17.07,32.75,157,3359,14,595458.4,501003.6
12/6/2021,08:40.6,-17.07,32.75,157,3235,43,4772661.7,4253293.3
12/6/2021,08:40.6,-17.07,32.75,160,3130,77,12403352,11766377.2
12/6/2021,08:40.7,-17.07,32.75,188,3536,18,1250509.2,1050646.3
12/6/2021,08:40.7,-17.07,32.75,192,3392,22,1399432.9,1320067
12/6/2021,08:40.7,-17.07,32.75,152,3103,45,3936417.1,3933095.7
12/6/2021,08:40.7,-17.07,32.75,137,3040,30,1671177.7,1623234.1
12/6/2021,08:40.7,-17.07,32.75,137,2910,39,2244203.1,2279167.7
12/6/2021,08:40.8,-17.07,32.75,137,3118,33,2217023,2078533.7
12/6/2021,08:40.8,-17.07,32.75,173,3236,43,4455802.5,4111784.5
12/6/2021,08:40.8,-17.07,32.75,154,3028,46,3547733.9,3587584.1
12/6/2021,08:40.8,-17.07,32.75,118,2779,29,944682.4,1008631.3
12/6/2021,08:40.9,-17.07,32.75,98,3541,22,1874755.6,1528490
12/6/2021,08:40.9,-17.07,32.75,139,3208,36,3086183,2872260.1
12/6/2021,08:40.9,-17.07,32.75,206,3221,17,692602.3,640160.5
12/6/2021,08:40.9,-17.07,32.75,196,3351,15,688622.7,576306.8
12/6/2021,08:40.9,-17.07,32.75,211,3622,20,1776373.2,1408214.6
12/6/2021,08:41.0,-17.07,32.75,50,3196,21,1075199.6,944936
12/6/2021,08:41.0,-17.07,32.75,157,3468,15,740502,661236
12/6/2021,08:41.0,-17.07,32.75,149,3015,50,4184042.4,4325846.2
12/6/2021,08:41.0,-17.07,32.75,152,3359,20,1093478,994187.8
12/6/2021,08:41.0,-17.07,32.75,216,3938,10,576225,416313.6
12/6/2021,08:41.3,-17.07,32.75,142,3045,41,2929828.2,3028768.9
12/6/2021,08:41.5,-17.07,32.75,166,2981,26,1109524.6,1115077.5
12/6/2021,08:41.1,-17.07,32.75,166,3369,28,2333628,2074846.2
12/6/2021,08:41.1,-17.07,32.75,206,3306,17,775113.6,683585.5
12/6/2021,08:41.2,-17.07,32.75,154,3005,18,514291.8,523028.6
12/6/2021,08:41.2,-17.07,32.75,188,3236,18,832343.5,729200.1
12/6/2021,08:41.3,-17.07,32.75,142,3088,30,1695804.8,1664106.8
12/6/2021,08:41.3,-17.07,32.75,201,3276,24,1491461.9,1311786.5
12/6/2021,08:41.3,-17.07,32.75,154,3208,14,432294.1,406136.3
12/6/2021,08:41.3,-17.07,32.75,154,2998,14,346120.9,344340.4
12/6/2021,08:41.3,-17.07,32.75,173,3324,11,357780,321315.4
12/6/2021,08:41.3,-17.07,32.75,180,3395,20,1266276.3,1110341.9
12/6/2021,08:41.4,-17.07,32.75,149,3107,35,2525731.1,2375437
12/6/2021,08:41.4,-17.07,32.75,176,3258,33,2854518.3,2549294.4
12/6/2021,08:41.5,-17.07,32.75,163,3158,13,373686,334137.7
12/6/2021,08:41.5,-17.07,32.75,139,2967,33,1760324.8,1749345.2
12/6/2021,08:41.5,-17.07,32.75,123,2752,39,1554572.5,1774707.3
12/6/2021,08:41.6,-17.07,32.75,163,3286,41,4450040.5,4089905
12/6/2021,08:41.6,-17.07,32.75,176,3120,41,3492989,3345513.8
12/6/2021,08:41.6,-17.07,32.75,176,3427,18,1075313.8,897553
12/6/2021,08:41.6,-17.07,32.75,72,3550,29,3239175.9,2692003.8
12/6/2021,08:41.6,-17.07,32.75,240,3016,18,576677.1,567530.5
12/6/2021,08:41.7,-17.07,32.75,112,3307,17,879647.5,741682.9
12/6/2021,08:41.7,-17.07,32.75,58,3428,22,1614514.1,1394871.4
12/6/2021,08:41.7,-17.07,32.75,201,3295,25,1704965,1492727.2
12/6/2021,08:41.7,-17.07,32.75,149,2791,36,1484135.1,1590816.7
12/6/2021,08:41.7,-17.07,32.75,139,3064,34,2194040.8,2115529.9
12/6/2021,08:41.7,-17.07,32.75,176,3095,39,2942309.8,2842783.8
12/6/2021,08:41.7,-17.07,32.75,146,3019,30,1503064.4,1554517.6
12/6/2021,08:41.8,-17.07,32.75,160,2995,46,3448226.4,3516140
12/6/2021,08:41.9,-17.07,32.75,216,3363,18,1012532.6,880817.1
12/6/2021,08:41.9,-17.07,32.75,176,3429,16,772098,683561.8
12/6/2021,08:41.9,-17.07,32.75,83,3213,30,2072906.7,1968117.1
12/6/2021,08:41.9,-17.07,32.75,196,3611,15,906196.5,730075.8
12/6/2021,08:41.9,-17.07,32.75,69,3660,19,1617228.6,1313016.8
12/6/2021,08:41.9,-17.07,32.75,55,3728,17,1465142.8,1097108.7
12/6/2021,08:42.0,-17.07,32.75,184,3159,21,939446.8,884306
12/6/2021,08:42.0,-17.07,32.75,173,2948,16,393288.8,422004.8
12/6/2021,08:42.3,-17.07,32.75,154,2934,35,1931965.1,1869635.5
12/6/2021,08:42.6,-17.07,32.75,142,3076,32,1920536.3,1889075.3
12/6/2021,08:42.9,-17.07,32.75,173,3131,27,1537128,1465230.6
12/6/2021,08:42.2,-17.07,32.75,173,3080,25,1214624.2,1168767.1
12/6/2021,08:42.2,-17.07,32.75,163,3172,28,1672958.5,1604135.8
12/6/2021,08:42.2,-17.07,32.75,146,3876,13,1016115.3,760393.2
12/6/2021,08:42.2,-17.07,32.75,157,3006,25,1004427.7,1060359.7
12/6/2021,08:42.2,-17.07,32.75,184,3188,59,7762122.5,7333864.7
12/6/2021,08:42.2,-17.07,32.75,149,3149,18,722971.1,668465
12/6/2021,08:42.3,-17.07,32.75,188,3865,12,773211.5,611628.3
12/6/2021,08:42.3,-17.07,32.75,131,3269,14,531309.1,486452.2
12/6/2021,08:42.3,-17.07,32.75,166,3345,17,810590.1,704823.8
12/6/2021,08:42.3,-17.07,32.75,176,3003,18,535387.2,546429.8
12/6/2021,08:42.4,-17.07,32.75,157,3127,25,1243542.9,1185273.3
12/6/2021,08:42.4,-17.07,32.75,188,3723,14,997670.9,763088
12/6/2021,08:42.4,-17.07,32.75,169,3729,9,388632.9,285238.8
12/6/2021,08:42.4,-17.07,32.75,173,3405,18,1101805.7,925975.8
12/6/2021,08:42.5,-17.07,32.75,176,3066,34,2079028.3,2103464.5
12/6/2021,08:42.5,-17.07,32.75,211,3503,12,460668.3,407917.3
12/6/2021,08:42.5,-17.07,32.75,160,3501,18,1125331.5,941109.1
12/6/2021,08:42.5,-17.07,32.75,125,3125,35,2545207.2,2409032
12/6/2021,08:42.5,-17.07,32.75,169,3188,44,4357570,4049366.5
12/6/2021,08:42.6,-17.07,32.75,227,3557,15,874552.7,755043.8
12/6/2021,08:42.6,-17.07,32.75,173,3077,20,762649.8,702457.6
12/6/2021,08:42.6,-17.07,32.75,196,3317,17,778053.2,682410.4
12/6/2021,08:42.6,-17.07,32.75,146,3309,37,3785690.4,3385596.6
12/6/2021,08:42.6,-17.07,32.75,166,3349,21,1283216.8,1154839.9
12/6/2021,08:42.6,-17.07,32.75,192,3565,16,1034965.2,860084.2
12/6/2021,08:42.7,-17.07,32.75,298,3236,46,5270273.7,4780488.4
12/6/2021,08:42.7,-17.07,32.75,163,3312,44,5164554.4,4720112.2
12/6/2021,08:42.7,-17.07,32.75,166,3435,23,1710197.8,1459749.8
12/6/2021,08:42.7,-17.07,32.75,154,3376,19,1093299.5,975614.9
12/6/2021,08:42.8,-17.07,32.75,163,3317,17,807730.5,723117.1
12/6/2021,08:42.8,-17.07,32.75,206,3097,25,1149024.2,1137964
12/6/2021,08:42.9,-17.07,32.75,57,3587,13,736551.9,546218.5
12/6/2021,08:42.9,-17.07,32.75,222,3368,37,4047666,3554482.1
12/6/2021,08:42.9,-17.07,32.75,180,3317,14,586592.5,518560
12/6/2021,08:42.9,-17.07,32.75,176,3174,53,6302057.5,5854185.7
12/6/2021,08:42.9,-17.07,32.75,157,3203,24,1301619.8,1250189.5
12/6/2021,08:42.9,-17.07,32.75,188,3624,16,1131415.3,870234.7
12/6/2021,08:42.9,-17.07,32.75,192,3533,23,2030505.8,1607870.1
12/6/2021,08:43.0,-17.07,32.75,166,3565,19,1429070.1,1162058.9
12/6/2021,08:43.0,-17.07,32.75,176,3737,16,1377275.1,1035986
12/6/2021,08:43.1,-17.07,32.75,54,2707,24,531194.4,618726.3
12/6/2021,08:43.3,-17.07,32.75,201,3307,16,639749.9,616332.2
12/6/2021,08:43.5,-17.07,32.75,173,3332,23,1477485.1,1315329.6
12/6/2021,08:43.5,-17.07,32.75,166,3367,38,4295436.3,3834666.3
12/6/2021,08:43.5,-17.07,32.75,192,3138,18,606790.9,621588.1
12/6/2021,08:43.6,-17.07,32.75,166,3417,15,752377.7,621296.7
12/6/2021,08:43.9,-17.07,32.75,139,3152,29,1800297.5,1735369.4
12/6/2021,08:43.9,-17.07,32.75,247,2590,34,811503,1002311.6
12/6/2021,08:43.1,-17.07,32.75,180,3580,14,800749.3,656232.8
12/6/2021,08:43.1,-17.07,32.75,188,3231,18,768303.3,746039.1
12/6/2021,08:43.2,-17.07,32.75,54,3037,27,1194697.8,1271598.2
12/6/2021,08:43.2,-17.07,32.75,144,3113,56,6390521.2,6050863
12/6/2021,08:43.2,-17.07,32.75,176,3268,27,1831025.8,1653309.4
12/6/2021,08:43.2,-17.07,32.75,54,3653,17,1257163.4,1019690.8
12/6/2021,08:43.2,-17.07,32.75,227,3109,41,3400470.4,3192318.5
12/6/2021,08:43.3,-17.07,32.75,146,3178,38,3169695.8,3008955.8
12/6/2021,08:43.3,-17.07,32.75,166,3105,69,9411739.4,9147792.7
12/6/2021,08:43.3,-17.07,32.75,154,3135,25,1236524.2,1223377.8
12/6/2021,08:43.3,-17.07,32.75,184,3409,17,986983.5,824113.4
12/6/2021,08:43.3,-17.07,32.75,157,3368,16,799880.1,687540.4
12/6/2021,08:43.3,-17.07,32.75,201,2999,38,2399010,2378902.2
12/6/2021,08:43.4,-17.07,32.75,146,3174,28,1692476.2,1681975.8
12/6/2021,08:43.4,-17.07,32.75,192,3381,25,1911005.1,1708262.9
12/6/2021,08:43.4,-17.07,32.75,123,3206,29,2055140.7,1809404
12/6/2021,08:43.4,-17.07,32.75,152,3008,32,1712899.3,1736421.6
12/6/2021,08:43.5,-17.07,32.75,69,3258,22,1246931.7,1142273.4
12/6/2021,08:43.5,-17.07,32.75,206,3101,30,1752088.1,1753351
12/6/2021,08:43.5,-17.07,32.75,169,3349,37,3906730.7,3447196.4
12/6/2021,08:43.5,-17.07,32.75,154,3162,19,798985.3,739888.5
12/6/2021,08:43.6,-17.07,32.75,157,3345,17,814338.9,728809.2
12/6/2021,08:43.6,-17.07,32.75,184,3305,31,2582397.4,2348773.5
12/6/2021,08:43.7,-17.07,32.75,137,3205,23,1238859.4,1150119.5
12/6/2021,08:43.7,-17.07,32.75,146,3174,28,1781893.8,1587140.1
12/6/2021,08:43.7,-17.07,32.75,142,3190,28,1755166.5,1701486.2
12/6/2021,08:43.7,-17.07,32.75,142,3060,29,1673123.2,1540070
12/6/2021,08:43.7,-17.07,32.75,184,3762,16,1337434.9,1020961.4
12/6/2021,08:43.7,-17.07,32.75,154,3027,35,2203882.3,2134477.5
12/6/2021,08:43.8,-17.07,32.75,166,3178,65,9545578.3,8923282.7
12/6/2021,08:43.8,-17.07,32.75,146,3107,40,3228598.5,3115629
12/6/2021,08:43.8,-17.07,32.75,57,3098,22,939006,877891
12/6/2021,08:43.8,-17.07,32.75,180,3192,22,1063100.3,1001099.2
12/6/2021,08:43.8,-17.07,32.75,234,3518,17,1170929.5,928915.3
12/6/2021,08:43.9,-17.07,32.75,166,3202,17,654389.9,630357.1
12/6/2021,08:43.9,-17.07,32.75,149,3097,37,2605918.6,2552569.9
12/6/2021,08:43.9,-17.07,32.75,112,3102,23,964973,988732.5
12/6/2021,08:43.9,-17.07,32.75,227,4141,13,1404845.2,862478.9
12/6/2021,08:44.0,-17.07,32.75,211,3321,15,617588,580648.5
12/6/2021,08:44.1,-17.07,32.75,74,3201,25,1531749.8,1337568.3
12/6/2021,08:44.3,-17.07,32.75,154,3262,23,1419408.3,1251257.1
12/6/2021,08:44.6,-17.07,32.75,188,3424,19,1140913.2,971391.3
12/6/2021,08:44.8,-17.07,32.75,169,3039,29,1532723.1,1512723.8
12/6/2021,08:44.2,-17.07,32.75,188,2905,19,511441.6,508560.3
12/6/2021,08:44.2,-17.07,32.75,135,3089,34,2264405.4,2189785.2
12/6/2021,08:44.3,-17.07,32.75,154,3127,44,3971987.3,3731274.6
12/6/2021,08:44.3,-17.07,32.75,206,3590,14,771811.1,635741.7
12/6/2021,08:44.3,-17.07,32.75,180,3831,15,1284834.3,920998.7
12/6/2021,08:44.3,-17.07,32.75,152,3232,25,1464056.6,1378625.6
12/6/2021,08:44.4,-17.07,32.75,201,3449,14,678413.5,599876.6
12/6/2021,08:44.4,-17.07,32.75,184,3286,19,938604.3,866615
12/6/2021,08:44.4,-17.07,32.75,71,3410,18,1000816.8,844865.4
12/6/2021,08:44.4,-17.07,32.75,254,3035,46,3727924.9,3620501.1
12/6/2021,08:44.4,-17.07,32.75,173,3770,15,1237117.6,944193.8
12/6/2021,08:44.4,-17.07,32.75,227,3375,15,679052.2,633814.3
12/6/2021,08:44.5,-17.07,32.75,144,3374,28,2168656.8,2002097.2
12/6/2021,08:44.6,-17.07,32.75,192,3339,22,1383271,1230480
12/6/2021,08:44.6,-17.07,32.75,247,3795,19,1973993.1,1445629.1
12/6/2021,08:44.6,-17.07,32.75,152,3722,16,1385447.6,1012795.3
12/6/2021,08:44.6,-17.07,32.75,152,3443,27,2465767.5,2072662
12/6/2021,08:44.7,-17.07,32.75,160,3112,17,579047.4,588000
12/6/2021,08:44.7,-17.07,32.75,152,3172,17,669742.1,606915.2
12/6/2021,08:44.8,-17.07,32.75,65,3177,28,1696944.1,1607876.3
12/6/2021,08:44.9,-17.07,32.75,86,3130,27,1618815.4,1441984.1
12/6/2021,08:44.9,-17.07,32.75,180,3765,17,1482072.7,1150890.9
12/6/2021,08:44.9,-17.07,32.75,201,3395,16,786675.9,686007.4
12/6/2021,08:44.9,-17.07,32.75,108,3235,13,383762.7,367695.8
12/6/2021,08:44.9,-17.07,32.75,188,3099,47,4311460.9,4214546.2
12/6/2021,08:44.9,-17.07,32.75,146,3146,39,3297778.9,3029597.9
12/6/2021,08:45.0,-17.07,32.75,234,3872,12,886601.2,641853.8
12/6/2021,08:45.0,-17.07,32.75,163,3439,17,918316.5,782146.2
12/6/2021,08:45.0,-17.07,32.75,154,3256,24,1375085,1299885.4
12/6/2021,08:45.2,-17.07,32.75,169,3454,19,1288695.7,1071978.8
12/6/2021,08:45.5,-17.07,32.75,180,3738,14,974171.8,760306.5
12/6/2021,08:45.6,-17.07,32.75,137,3052,30,1567934.3,1572319.2
12/6/2021,08:45.9,-17.07,32.75,163,3247,25,1663889.4,1475304.9
12/6/2021,08:45.1,-17.07,32.75,180,3264,27,1830300.8,1666058.2
12/6/2021,08:45.1,-17.07,32.75,157,3037,35,2164975.4,2092883.8
12/6/2021,08:45.2,-17.07,32.75,152,3142,20,844863.2,778958.3
12/6/2021,08:45.2,-17.07,32.75,144,3284,25,1649417.3,1540418.1
12/6/2021,08:45.2,-17.07,32.75,166,3349,20,1144338.5,1042709.6
12/6/2021,08:45.2,-17.07,32.75,160,3081,41,3302024.1,3198600
12/6/2021,08:45.2,-17.07,32.75,160,3110,19,759000,729471
12/6/2021,08:45.3,-17.07,32.75,166,3265,16,678619.3,581537.3
12/6/2021,08:45.3,-17.07,32.75,176,3237,27,1808506.5,1677577
12/6/2021,08:45.3,-17.07,32.75,222,4047,11,839758.9,611312.4
12/6/2021,08:45.3,-17.07,32.75,135,3265,28,1967307.9,1789387.6
12/6/2021,08:45.3,-17.07,32.75,192,3839,12,769080,579505.9
12/6/2021,08:45.4,-17.07,32.75,184,3541,19,1365482.3,1116229.8
12/6/2021,08:45.4,-17.07,32.75,169,3367,26,1978054.4,1786778.9
12/6/2021,08:45.4,-17.07,32.75,206,3095,26,1300525.9,1274766.5
12/6/2021,08:45.4,-17.07,32.75,166,3163,41,3685718.7,3515815.4
12/6/2021,08:45.5,-17.07,32.75,166,2961,21,699900,712836.9
12/6/2021,08:45.5,-17.07,32.75,227,3677,17,1295824.2,995474.4
12/6/2021,08:45.6,-17.07,32.75,154,3134,28,1634431.6,1541129.5
12/6/2021,08:45.6,-17.07,32.75,201,3647,18,1372790.9,1094511.4
12/6/2021,08:45.6,-17.07,32.75,166,3125,32,2155705.7,2023334.6
12/6/2021,08:45.8,-17.07,32.75,206,3314,17,776023.5,716684.7
12/6/2021,08:45.8,-17.07,32.75,184,3253,22,1299208.4,1108802.9
12/6/2021,08:45.8,-17.07,32.75,154,3222,44,4656190.1,4258975.4
12/6/2021,08:45.8,-17.07,32.75,169,3474,17,1020335.5,871421.8
12/6/2021,08:45.9,-17.07,32.75,192,3259,14,475240,435505.8
12/6/2021,08:45.9,-17.07,32.75,188,3622,12,654956.8,489370
12/6/2021,08:46.0,-17.07,32.75,160,3127,18,660495.9,639844.7
12/6/2021,08:46.0,-17.07,32.75,163,3212,26,1601975.7,1444004.8
12/6/2021,08:46.3,-17.07,32.75,166,3236,23,1231269.2,1163992.9
12/6/2021,08:46.6,-17.07,32.75,163,3407,21,1355468.5,1220052.6
12/6/2021,08:46.8,-17.07,32.75,192,3471,21,1517128.3,1272542.6
12/6/2021,08:46.9,-17.07,32.75,160,3230,28,1982367.2,1812873.5
12/6/2021,08:46.1,-17.07,32.75,144,2993,46,3295663.9,3424704
12/6/2021,08:46.1,-17.07,32.75,139,3139,34,2560355.3,2371700.5
12/6/2021,08:46.2,-17.07,32.75,105,2928,36,1887753.8,1928467.9
12/6/2021,08:46.2,-17.07,32.75,188,3532,14,758921.2,644910.6
12/6/2021,08:46.2,-17.07,32.75,127,3055,17,484318.8,502616.9
12/6/2021,08:46.2,-17.07,32.75,127,2889,44,2583149.1,2815309.9
12/6/2021,08:46.2,-17.07,32.75,176,3304,20,1087610.5,963900.6
12/6/2021,08:46.2,-17.07,32.75,169,3437,20,1270419.2,1088408.7
12/6/2021,08:46.2,-17.07,32.75,127,3001,84,11716208.5,11837617.4
12/6/2021,08:46.2,-17.07,32.75,157,3296,19,997826.1,878686.6
12/6/2021,08:46.3,-17.07,32.75,196,3538,14,709240.9,596671.8
12/6/2021,08:46.3,-17.07,32.75,206,3583,14,793719.6,677247.7
12/6/2021,08:46.3,-17.07,32.75,139,3077,21,803166.7,799374.2
12/6/2021,08:46.3,-17.07,32.75,137,3141,37,2792772.4,2693358
12/6/2021,08:46.3,-17.07,32.75,180,3485,19,1276745.3,1106904.1
12/6/2021,08:46.3,-17.07,32.75,149,3233,36,3029861.1,2836756.6
12/6/2021,08:46.3,-17.07,32.75,270,3954,12,1026245.6,652868.9
12/6/2021,08:46.4,-17.07,32.75,192,3399,31,3024081.8,2674433.8
12/6/2021,08:46.4,-17.07,32.75,137,3273,16,649015.9,587893.6
12/6/2021,08:46.4,-17.07,32.75,163,3052,24,1023446.2,1013337.4
12/6/2021,08:46.4,-17.07,32.75,166,3298,64,10795233,9885969
12/6/2021,08:46.5,-17.07,32.75,152,3317,21,1232944.4,1100512
12/6/2021,08:46.5,-17.07,32.75,142,2977,33,1685202.7,1755293.8
12/6/2021,08:46.5,-17.07,32.75,137,3061,34,2176055.2,2151290.9
12/6/2021,08:46.5,-17.07,32.75,64,2785,21,510465.9,529388.7
12/6/2021,08:46.5,-17.07,32.75,160,3250,19,912237.5,815846.8
12/6/2021,08:46.6,-17.07,32.75,169,3388,24,1740820.3,1515255.7
12/6/2021,08:46.6,-17.07,32.75,117,2977,37,2190361.6,2241906.1
12/6/2021,08:46.6,-17.07,32.75,152,3019,54,4911124.7,4934945.5
12/6/2021,08:46.6,-17.07,32.75,152,3302,23,1461880.4,1338866.7
12/6/2021,08:46.6,-17.07,32.75,201,3246,19,857273.5,798677.5
12/6/2021,08:46.7,-17.07,32.75,298,3353,37,3909559.6,3452122.2
12/6/2021,08:46.7,-17.07,32.75,122,3067,35,2260597.2,2173258.2
12/6/2021,08:46.8,-17.07,32.75,152,3176,22,1137644,1014510.9
12/6/2021,08:46.8,-17.07,32.75,139,2453,36,684539.8,870107.1
12/6/2021,08:46.8,-17.07,32.75,163,2806,26,780715.4,820920.5
12/6/2021,08:46.8,-17.07,32.75,169,3113,42,3661204.8,3486281.1
12/6/2021,08:46.8,-17.07,32.75,149,3192,33,2555979.9,2286301
12/6/2021,08:46.8,-17.07,32.75,166,3367,29,2359057.8,2147554
12/6/2021,08:46.9,-17.07,32.75,152,2806,21,518975.8,543773
12/6/2021,08:46.9,-17.07,32.75,139,3123,29,1682456.4,1655865.5
12/6/2021,08:46.9,-17.07,32.75,160,3189,14,427889.5,406057.1
12/6/2021,08:47.0,-17.07,32.75,157,3245,30,2310090.2,2081831.1
12/6/2021,08:47.0,-17.07,32.75,169,3300,26,1770678.3,1690434.8
12/6/2021,08:47.5,-17.07,32.75,173,3405,20,1280834,1129988
12/6/2021,08:47.6,-17.07,32.75,146,2864,34,1387574,1557244.3
12/6/2021,08:47.6,-17.07,32.75,184,3169,19,829674,737486.8
12/6/2021,08:47.8,-17.07,32.75,201,3384,17,922062.9,731998.3
12/6/2021,08:47.8,-17.07,32.75,180,2963,57,4943231.4,5052232.9
12/6/2021,08:47.9,-17.07,32.75,112,3481,6,124518.4,91287.4
12/6/2021,08:47.1,-17.07,32.75,196,3541,16,989439.2,786613
12/6/2021,08:47.1,-17.07,32.75,157,3140,39,3222446.6,3111935
12/6/2021,08:47.2,-17.07,32.75,173,3171,32,2233040.4,2143468.8
12/6/2021,08:47.2,-17.07,32.75,66,3453,39,5283769.9,4303148.6
12/6/2021,08:47.3,-17.07,32.75,196,3571,12,564694.6,467590.9
12/6/2021,08:47.3,-17.07,32.75,188,3156,24,1387519.5,1224885.9
12/6/2021,08:47.3,-17.07,32.75,176,3539,17,1074252.1,899363
12/6/2021,08:47.3,-17.07,32.75,201,3269,26,1732928.2,1576757.4
12/6/2021,08:47.4,-17.07,32.75,169,3162,22,1022060.6,966645.8
12/6/2021,08:47.4,-17.07,32.75,173,2978,23,802753.2,836435.3
12/6/2021,08:47.4,-17.07,32.75,152,3198,27,1680281,1565343.2
12/6/2021,08:47.4,-17.07,32.75,173,3307,14,522483.9,471611.5
12/6/2021,08:47.4,-17.07,32.75,166,3052,18,600414.3,564430.8
12/6/2021,08:47.5,-17.07,32.75,173,3503,16,927794.7,774330.8
12/6/2021,08:47.5,-17.07,32.75,107,2871,35,1647497.7,1742715.2
12/6/2021,08:47.5,-17.07,32.75,157,3506,21,1613061.8,1336276.9
12/6/2021,08:47.5,-17.07,32.75,169,3195,21,1054235.3,975003.2
12/6/2021,08:47.6,-17.07,32.75,169,3295,20,1059117.6,942600
12/6/2021,08:47.6,-17.07,32.75,157,3063,18,641247.2,614208.2
12/6/2021,08:47.6,-17.07,32.75,166,3107,34,2256172.5,2183642.1
12/6/2021,08:47.6,-17.07,32.75,163,3188,14,429307.7,407571.7
12/6/2021,08:47.7,-17.07,32.75,157,3157,13,352415.5,332694.8
12/6/2021,08:47.7,-17.07,32.75,180,3073,18,624683.6,582514
12/6/2021,08:47.7,-17.07,32.75,135,2890,31,1334423.3,1413646
12/6/2021,08:47.7,-17.07,32.75,173,3312,17,888975.4,739759.7
12/6/2021,08:47.8,-17.07,32.75,222,3491,11,401128.7,347756.5
12/6/2021,08:47.8,-17.07,32.75,166,2583,16,207086.9,229735.7
12/6/2021,08:47.8,-17.07,32.75,144,3121,22,1040145.5,968413.2
12/6/2021,08:47.8,-17.07,32.75,160,3320,29,2376001.3,2085811.2
12/6/2021,08:47.8,-17.07,32.75,166,3220,32,2444711.4,2238706.1
12/6/2021,08:47.9,-17.07,32.75,173,3224,39,3616090.5,3392796.3
12/6/2021,08:47.9,-17.07,32.75,201,3398,14,659390.2,560106.2
12/6/2021,08:47.9,-17.07,32.75,152,2970,40,2519732.9,2578669.6
12/6/2021,08:48.0,-17.07,32.75,157,3327,17,797019.8,742821.3
12/6/2021,08:48.0,-17.07,32.75,240,2979,41,2646433.9,2678033.8
12/6/2021,08:48.0,-17.07,32.75,163,3550,17,1068722,930231.8
